"","participant_ID","text_ID","error","error_type","fb_type","error_item","error_reps","solution_item","pass_solution_reps","fail_solution_reps","word_count","TextNum","error_count","error_rate","error_count_per_type","error_rate_per_type","TextFile","Total","CountB1","CountC2","CountB2","CountA1","CountC1","CountA2","Count","FreqB1","FreqC2","FreqB2","FreqA1","FreqC1","FreqA2","Freq","TfidfB1","TfidfC2","TfidfB2","TfidfA1","TfidfC1","TfidfA2","TFIDF","msttr","mattr","ttr","rttr","cttr","mtld","hdd","Herdan","Summer","Dugast","Maas","outcome"
"11","AFJ1","AFJ1_1","deberían (estar) [ser] libres","Substitution","Direct non-metalinguistic WCF","estar",1,"ser",7,0,599,"1",44,0.0734557595993322,25,0.0417362270450751,"data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,"Both fixed and repeated"
"12","AFJ1","AFJ1_1","la opinión [de] que especialmente la reinserción de los jóvenes","Government","Direct non-metalinguistic WCF",NA,0,"de",4,1,599,"1",44,0.0734557595993322,8,0.013355592654424,"data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,"Fixed inadequately"
"13","AFJ1","AFJ1_1","un instrumento de ayuda para los presos a fin de enseñarles [a] vivir en sociedad","Government","No WCF",NA,0,"a",9,1,599,"1",44,0.0734557595993322,8,0.013355592654424,"data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,"Fixed inadequately"
"14","AFJ1","AFJ1_1","(que) [y] necesitan asistencia","Substitution","Direct non-metalinguistic WCF","que",0,"y",16,1,599,"1",44,0.0734557595993322,25,0.0417362270450751,"data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,"Fixed inadequately"
"15","AFJ1","AFJ1_2","como si la gente que me rodea en esta playa (fuera) [estuviera] más contenta","Substitution","Direct non-metalinguistic WCF","fuera",0,"estuviera",0,1,583,"2",14,0.0240137221269297,7,0.0120068610634648,"data/texts/AFJ1_2.txt",583,38,40,44,14,37,15,188,0.065180102915952,0.0686106346483705,0.0754716981132075,0.0240137221269297,0.0634648370497427,0.0257289879931389,0.322469982847341,0.0719327632583988,0.0611332034785592,0.0852587953335117,0.0256999338718134,0.0695069134882683,0.0280647488472243,0.344066375986285,0.706,0.698862559241705,0.491362763915547,11.2155636310611,7.93060109835251,76.097446848601,0.831502988220938,0.886412885340501,0.934239237796182,55.0744691464898,0.0181572335693359,"Fixed inadequately"
"16","AFJ1","AFJ1_2","no hay (tal) [esa] insatisfacción básica","Determination","Direct non-metalinguistic WCF","tal",0,"esa",0,1,583,"2",14,0.0240137221269297,1,0.00171526586620926,"data/texts/AFJ1_2.txt",583,38,40,44,14,37,15,188,0.065180102915952,0.0686106346483705,0.0754716981132075,0.0240137221269297,0.0634648370497427,0.0257289879931389,0.322469982847341,0.0719327632583988,0.0611332034785592,0.0852587953335117,0.0256999338718134,0.0695069134882683,0.0280647488472243,0.344066375986285,0.706,0.698862559241705,0.491362763915547,11.2155636310611,7.93060109835251,76.097446848601,0.831502988220938,0.886412885340501,0.934239237796182,55.0744691464898,0.0181572335693359,"Fixed inadequately"
"17","AFJ1","AFJ1_2","ilumina (a) la arena","Government","Direct metalinguistic WCF","a",1,NA,0,0,583,"2",14,0.0240137221269297,3,0.00514579759862779,"data/texts/AFJ1_2.txt",583,38,40,44,14,37,15,188,0.065180102915952,0.0686106346483705,0.0754716981132075,0.0240137221269297,0.0634648370497427,0.0257289879931389,0.322469982847341,0.0719327632583988,0.0611332034785592,0.0852587953335117,0.0256999338718134,0.0695069134882683,0.0280647488472243,0.344066375986285,0.706,0.698862559241705,0.491362763915547,11.2155636310611,7.93060109835251,76.097446848601,0.831502988220938,0.886412885340501,0.934239237796182,55.0744691464898,0.0181572335693359,"Repeated"
"18","AFJ1","AFJ1_2","no importa en (que) [qué] estado de ánimo","Substitution","Direct non-metalinguistic WCF","que",0,"qué",1,0,583,"2",14,0.0240137221269297,7,0.0120068610634648,"data/texts/AFJ1_2.txt",583,38,40,44,14,37,15,188,0.065180102915952,0.0686106346483705,0.0754716981132075,0.0240137221269297,0.0634648370497427,0.0257289879931389,0.322469982847341,0.0719327632583988,0.0611332034785592,0.0852587953335117,0.0256999338718134,0.0695069134882683,0.0280647488472243,0.344066375986285,0.706,0.698862559241705,0.491362763915547,11.2155636310611,7.93060109835251,76.097446848601,0.831502988220938,0.886412885340501,0.934239237796182,55.0744691464898,0.0181572335693359,"Fixed"
"19","AFJ1","AFJ1_3","aquellos que ya (están) [son] más fuertes","Substitution","Direct non-metalinguistic WCF","están",0,"son",2,0,322,"3",28,0.0869565217391304,8,0.0248447204968944,"data/texts/AFJ1_3.txt",322,26,30,14,15,31,7,123,0.0807453416149068,0.093167701863354,0.0434782608695652,0.046583850931677,0.0962732919254658,0.0217391304347826,0.381987577639751,0.0695146378379745,0.0618169742634848,0.0312964413072455,0.0273394864810985,0.0899466453865845,0.0157867242336378,0.30043776420451,0.66,0.670104166666668,0.518900343642612,8.85177676458429,6.25915137578707,62.4934426229508,0.789735247285091,0.884363467501888,0.929203304428591,49.0616861696726,0.0203825037024135,"Fixed"
"20","AFJ1","AFJ1_3","algunos países viven en riqueza y [se] aprovechan de la rápida expansión","Pronoun","Direct non-metalinguistic WCF",NA,0,"se",8,0,322,"3",28,0.0869565217391304,3,0.0093167701863354,"data/texts/AFJ1_3.txt",322,26,30,14,15,31,7,123,0.0807453416149068,0.093167701863354,0.0434782608695652,0.046583850931677,0.0962732919254658,0.0217391304347826,0.381987577639751,0.0695146378379745,0.0618169742634848,0.0312964413072455,0.0273394864810985,0.0899466453865845,0.0157867242336378,0.30043776420451,0.66,0.670104166666668,0.518900343642612,8.85177676458429,6.25915137578707,62.4934426229508,0.789735247285091,0.884363467501888,0.929203304428591,49.0616861696726,0.0203825037024135,"Fixed"
"21","AFJ1","AFJ1_3","expansión (en) [de] los mercados internacionales","Government","Direct non-metalinguistic WCF","en",0,"de",1,0,322,"3",28,0.0869565217391304,8,0.0248447204968944,"data/texts/AFJ1_3.txt",322,26,30,14,15,31,7,123,0.0807453416149068,0.093167701863354,0.0434782608695652,0.046583850931677,0.0962732919254658,0.0217391304347826,0.381987577639751,0.0695146378379745,0.0618169742634848,0.0312964413072455,0.0273394864810985,0.0899466453865845,0.0157867242336378,0.30043776420451,0.66,0.670104166666668,0.518900343642612,8.85177676458429,6.25915137578707,62.4934426229508,0.789735247285091,0.884363467501888,0.929203304428591,49.0616861696726,0.0203825037024135,"Fixed"
"22","AFJ1","AFJ1_3","expansión de [los] mercados internacionales","Determination","Direct non-metalinguistic WCF",NA,0,"los",3,0,322,"3",28,0.0869565217391304,1,0.0031055900621118,"data/texts/AFJ1_3.txt",322,26,30,14,15,31,7,123,0.0807453416149068,0.093167701863354,0.0434782608695652,0.046583850931677,0.0962732919254658,0.0217391304347826,0.381987577639751,0.0695146378379745,0.0618169742634848,0.0312964413072455,0.0273394864810985,0.0899466453865845,0.0157867242336378,0.30043776420451,0.66,0.670104166666668,0.518900343642612,8.85177676458429,6.25915137578707,62.4934426229508,0.789735247285091,0.884363467501888,0.929203304428591,49.0616861696726,0.0203825037024135,"Fixed"
"23","AFJ1","AFJ1_3","la vida que muchos países europeos nos ofrecen (son) [es] un beneficio","Number","Direct metalinguistic WCF","son",0,"es",2,0,322,"3",28,0.0869565217391304,2,0.0062111801242236,"data/texts/AFJ1_3.txt",322,26,30,14,15,31,7,123,0.0807453416149068,0.093167701863354,0.0434782608695652,0.046583850931677,0.0962732919254658,0.0217391304347826,0.381987577639751,0.0695146378379745,0.0618169742634848,0.0312964413072455,0.0273394864810985,0.0899466453865845,0.0157867242336378,0.30043776420451,0.66,0.670104166666668,0.518900343642612,8.85177676458429,6.25915137578707,62.4934426229508,0.789735247285091,0.884363467501888,0.929203304428591,49.0616861696726,0.0203825037024135,"Fixed"
"24","AMN1","AMN1_1","para reinsertarlos en (la misma sociedad) [ella]","Analysis","Direct non-metalinguistic WCF","la misma sociedad",0,"ella",4,0,1496,"1",49,0.0327540106951872,3,0.00200534759358289,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Fixed"
"25","AMN1","AMN1_1","la sensación (del) [de] frío glacial","Determination","Direct non-metalinguistic WCF","del",2,"de",20,0,1496,"1",49,0.0327540106951872,6,0.00401069518716578,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Both fixed and repeated"
"26","AMN1","AMN1_1","un lugar donde (hay) las posibilidades de educarse o formarse son limitadas","Analysis","Direct non-metalinguistic WCF","hay",0,NA,1,0,1496,"1",49,0.0327540106951872,3,0.00200534759358289,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Fixed"
"27","AMN1","AMN1_1","(dentro de) [en cuestión de] unos segundos todo se ha acabado","Substitution","Direct non-metalinguistic WCF","dentro de",1,"en cuestión de",1,0,1496,"1",49,0.0327540106951872,15,0.0100267379679144,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Both fixed and repeated"
"28","AMN1","AMN1_1","(Romanía) [Rumanía]","Creation","Direct non-metalinguistic WCF","Romanía",0,"Rumanía",1,0,1496,"1",49,0.0327540106951872,4,0.00267379679144385,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Fixed"
"29","AMN1","AMN1_1","la desfavorable situación [se] exacerba","Pronoun","Direct non-metalinguistic WCF",NA,0,"se",32,0,1496,"1",49,0.0327540106951872,1,0.000668449197860963,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Fixed"
"30","AMN1","AMN1_1","la desfavorable situación se exacerba [cada] vez más","Ellipsis","Direct non-metalinguistic WCF",NA,0,"cada",2,0,1496,"1",49,0.0327540106951872,4,0.00267379679144385,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Fixed"
"31","AMN1","AMN1_1","una llamada en (la) prisión","Determination","Direct non-metalinguistic WCF","la",2,NA,0,0,1496,"1",49,0.0327540106951872,6,0.00401069518716578,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Repeated"
"32","AMN1","AMN1_1","el miedo (es) [está] muy presente","Substitution","Direct non-metalinguistic WCF","es",1,"está",2,0,1496,"1",49,0.0327540106951872,15,0.0100267379679144,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Both fixed and repeated"
"33","AMN1","AMN1_1","(resulta) [es] indudable que las razones","Substitution","Direct non-metalinguistic WCF","resulta",0,"es",1,0,1496,"1",49,0.0327540106951872,15,0.0100267379679144,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Fixed"
"34","AMN1","AMN1_1","personas malas se vuelven (en) personas malísimas","Government","Direct non-metalinguistic WCF","en",0,NA,1,0,1496,"1",49,0.0327540106951872,6,0.00401069518716578,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Fixed"
"35","AMN1","AMN1_1","se atribuye al hecho [de] que hay una escasez inmensa de psicólogos","Government","Direct non-metalinguistic WCF",NA,2,"de",1,0,1496,"1",49,0.0327540106951872,6,0.00401069518716578,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Both fixed and repeated"
"36","AMN1","AMN1_1","a causa de [la] falta de recursos financieros","Determination","Direct non-metalinguistic WCF",NA,0,"la",2,2,1496,"1",49,0.0327540106951872,6,0.00401069518716578,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Fixed inadequately"
"37","AMN1","AMN1_1","cuando todavía (estaba) [era] de noche","Substitution","Direct non-metalinguistic WCF","estaba",0,"era",2,0,1496,"1",49,0.0327540106951872,15,0.0100267379679144,"data/texts/AMN1_1.txt",1496,96,131,125,27,98,35,512,0.0641711229946524,0.0875668449197861,0.0835561497326203,0.018048128342246,0.0655080213903743,0.0233957219251337,0.342245989304813,0.0724279407059209,0.0991195036157485,0.0958835030364547,0.01797834963243,0.0768808897788566,0.0256158994638732,0.38679533733842,0.745384615384615,0.744029008863816,0.477611940298507,17.4834676706609,12.3626785485801,114.291476823168,0.848833962920531,0.897373179002912,0.945149041457855,70.161238777427,0.0142528840343356,"Fixed"
"38","AMN1","AMN1_2","además, (ni) el peso corporal de los taikonautas [no] se parecía al de la Tierra","Substitution","Direct non-metalinguistic WCF","ni",0,"no",3,0,1123,"2",26,0.0231522707034728,6,0.00534283170080142,"data/texts/AMN1_2.txt",1123,80,78,75,23,56,30,342,0.0712377560106857,0.0694568121104185,0.0667853962600178,0.0204808548530721,0.04986642920748,0.0267141585040071,0.304541406945681,0.0821186629936736,0.0786848116656408,0.0863671154136538,0.0243658963860801,0.0697817873297135,0.0320767505552509,0.373190142741615,0.756666666666667,0.748348314606743,0.51567239635996,16.2170565190968,11.4671906355388,120.410346186028,0.854378596662754,0.903970862842559,0.947718309975998,71.8187680923917,0.0139239369674727,"Fixed"
