"","participant_ID.x","text_ID","error","error_type","fb_type","Group","Title","docs_to_search","error_item","error_context","error_reps","solution_item","solution_context","pass_solution_reps","fail_solution_reps","participant_ID.y","TextFile","Total","CountB1","CountC2","CountB2","CountA1","CountC1","CountA2","Count","FreqB1","FreqC2","FreqB2","FreqA1","FreqC1","FreqA2","Freq","TfidfB1","TfidfC2","TfidfB2","TfidfA1","TfidfC1","TfidfA2","TFIDF","msttr","mattr","ttr","rttr","cttr","mtld","hdd","Herdan","Summer","Dugast","Maas","TextNum"
"11","AFJ1","AFJ1_1","me gustaría expresar (porque) [por qué] yo creo","sust.","D.N.M","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","porque",NA,0,"por qué","AFJ1_2 - por qué
>> pero aquí entiendo por qué merece la pena

",1,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"12","AFJ1","AFJ1_1","y si (hay) [están en] condiciones como las de la cárcel de Bastøy","sust.","None","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","hay","AFJ1_2 - hay
>> No hay tal insatisfacción básica
>> frecuencia , no hay ningún sonido que
>> sonido siempre me ha dado un sentimiento
>> mi abuela me hubiese dado bocadillos para
>> parece que no hay mucha vegetación verde

AFJ1_3 - hay
>> No hay duda en que
>> internacionales , todavía hay un quinto de
>> inquietud política que hay .
>> sistema así que haya soluciones y limitar

AFJ1_4 - hay
>> unas personas supuestamente habían entrado a través
>> , "" podría haber acabado peor para

",0,"están en",NA,0,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"13","AFJ1","AFJ1_1","la oportunidad de encontrar (silencio) [la paz] y reflexionar","sust.","I.M.","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","silencio",NA,0,"la paz",NA,0,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"14","AFJ1","AFJ1_1","si reciben ayuda (propia) [personalizada] durante su detención","sust.","None","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","propia",NA,0,"personalizada",NA,0,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"15","AFJ1","AFJ1_1","(dependiente) [dependiendo] de las condiciones en las cárceles","sust.","D.N.M","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","dependiente",NA,0,"dependiendo",NA,0,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"16","AFJ1","AFJ1_1","no solo sean castigados, sino que [también] reciban","elip.","D.N.M","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",NA,NA,0,"también","AFJ1_2 - también
>> , aunque yo también quiero a los

AFJ1_3 - también
>> economia , sino también en la sociedad

",1,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"17","AFJ1","AFJ1_1","estoy de acuerdo [con] que las cárceles ya se han mejorado","reg.","D.N.M","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",NA,NA,0,"con","AFJ1_2 - con
>> que no rebotan con frecuencia , no

AFJ1_4 - con
>> ver los correr con un palmípeda bajo

",0,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"18","AFJ1","AFJ1_1","porque, sin (embargo) [duda], conocemos las condiciones","sust.","D.N.M","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","embargo",NA,0,"duda","AFJ1_3 - duda
>> No hay duda en que tenemos

",0,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"19","AFJ1","AFJ1_1","las condiciones en (cuáles) [que] los presos tenían que vivir","sust.","D.N.M","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","cuáles",NA,0,"que","AFJ1_2 - que
>> , solo tengo que caminar unos cientos
>> encantada de saber que algún día viviré
>> promete en secreto que los rayos de
>> en esta semana que me encuentro aquí
>> si la gente que me rodea en
>> tal insatisfacción básica que abruma a los
>> A pesar de que no rebotan con
>> y las aves que vuelan por el
>> más iluminoso aquí que en el lugar
>> El aroma que esparce el océano
>> me alegra de que huela un poco
>> No es que sea infeliz en
>> la maravillosa naturaleza que se puede encontrar
>> Y puede ser que a muchos les
>> es lo único que me hace feliz
>> Sé que no importa en
>> Sé que a algunas personas

AFJ1_3 - que
>> hay duda en que tenemos un problema
>> a los beneficios que trae la globalización
>> Mientras que algunos países viven
>> sociedad tiene menos que 1 € cada
>> la pobreza en que viven , sino
>> las crisis financieras que tuvieron serias consecuencias
>> Claro entiendo que la vida que
>> cuenta de los que sufren .
>> Lo que quiero decir es
>> oportunidades a aquellos que ya están más
>> oportunidades de manera que ayudamos a los
>> proceso simple y que tarda mucho tiempo
>> A pesar de que no es un

AFJ1_4 - que
>> se percataron de que unas personas supuestamente
>> Alba Blanxart , que vive en la
>> a los patos que se asustaron y
>> su residencia , que estaba a el
>> a los jóvenes que se alejaran de
>> no huyeron hasta que llegó un otro
>> Manuel González , que dirige el servicio
>> no fue hasta que un coche de
>> Después de que los estudiantes ,
>> la primera vez que se llevan un
>> Se dice que un incidente en

",1,1,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"20","AFJ1","AFJ1_1","allá a los presos, (cuáles) [a quienes] casi ni se [les] puede llamar así","reg.","D.N.M","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","cuáles",NA,0,"a quienes, les","AFJ1_2 - les
>> siendo especial sentar se en la arena
>> Lo puedo sentir .
>> Lo puedo oír .
>> Se están rompiendo las
>> Lo puedo ver .
>> Lo puedo oler .
>> Lo puedo saborear .
>> la pena despertar se por la madrugada
>> maravillosa naturaleza que se puede encontrar aquí
>> que a muchos les parece que no
>> supuesto , no se trata de las
>> a algunas personas les gusta estar rodeadas

AFJ1_3 - les
>> Ellos sufren por las
>> Lo que quiero decir
>> pero ¿ qué se pasa a el

AFJ1_4 - les
>> intentaron presuntamente llevar se un pato de
>> de las inmediaciones se percataron de que
>> y podía ver lo todo desde su
>> Se oía a los
>> una fiesta y se dirigían a su
>> responsable de seguridad se dio cuenta ,
>> , dos de ellos corrieron en dirección
>> el Triunfo cuando se sorprendieron a el
>> primera vez que se llevan un pato
>> Se dice que un

",2,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"21","AFJ1","AFJ1_1","la estancia puede ser tan (traumatizando) [traumática] que","sust.","D.M.","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","traumatizando",NA,0,"traumática",NA,0,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"22","AFJ1","AFJ1_1","cárceles como (el) [la] de Rikers Island","gen.","D.N.M","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","el","AFJ1_2 - el
>> El sabor a sal
>> Mi yo de la infancia estaría encantada
>> El cielo azul arriba
>> No es la primera vez en
>> Siento como si la gente que me
>> que abruma a los habitantes y hace
>> Se están rompiendo las olas .
>> Como las olas azules regresan
>> El cielo azul y
>> aquí que en el lugar que conozco
>> Aunque el sol no sea
>> El aroma que esparce
>> Me recuerda a los calurosos días de
>> guste a todo el mundo , me
>> para comer durante el día .
>> si pudiera saborear el agua salada en
>> sea infeliz en el otro país ,
>> Merece la pena no aplazar
>> se trata de las impresionantes montañas de
>> también quiero a los míos incondicionalmente ,
>> Solo yo y la playa brillante .

AFJ1_3 - el
>> Aunque conocemos a los beneficios que trae
>> En mi opinión la globalización tiene dos
>> y aprovechan de la rápida expansión en
>> Esta parte de la sociedad tiene menos
>> Especialmente los países como África
>> Ellos sufren por las crisis financieras que
>> Claro entiendo que la vida que muchos
>> es humano aprovechar las oportunidades de la
>> aunque no vemos los problemas de la
>> La globalización ofrece muchas
>> Deberíamos aprovechar de las oportunidades de manera

AFJ1_4 - el
>> un pato de el parque de la
>> un pato de el parque municipal de
>> Aunque el jardín verde cerró
>> que vive en la parte noreste ,
>> Saltaron a el agua como si
>> Se oía a los patos que se
>> de Erasmus de la universidad cercana ,
>> , pidió a los jóvenes que se
>> Los chicos no huyeron
>> , que dirige el servicio nocturno de
>> Los guardias de seguridad
>> Después de que los estudiantes , en
>> "" No es la primera vez que
>> desarrolló similar a el de el sábado
>> Algunos extremistas de el bienestar animal comentaron
>> Según la información actual ,
>> Además los estudiantes recibieron una

",0,"la","AFJ1_2 - la
>> El sabor a sal
>> Mi yo de la infancia estaría encantada
>> El cielo azul arriba
>> No es la primera vez en
>> Siento como si la gente que me
>> que abruma a los habitantes y hace
>> Se están rompiendo las olas .
>> Como las olas azules regresan
>> El cielo azul y
>> aquí que en el lugar que conozco
>> Aunque el sol no sea
>> El aroma que esparce
>> Me recuerda a los calurosos días de
>> guste a todo el mundo , me
>> para comer durante el día .
>> si pudiera saborear el agua salada en
>> sea infeliz en el otro país ,
>> Merece la pena no aplazar
>> se trata de las impresionantes montañas de
>> también quiero a los míos incondicionalmente ,
>> Solo yo y la playa brillante .

AFJ1_3 - la
>> Aunque conocemos a los beneficios que trae
>> En mi opinión la globalización tiene dos
>> y aprovechan de la rápida expansión en
>> Esta parte de la sociedad tiene menos
>> Especialmente los países como África
>> Ellos sufren por las crisis financieras que
>> Claro entiendo que la vida que muchos
>> es humano aprovechar las oportunidades de la
>> aunque no vemos los problemas de la
>> La globalización ofrece muchas
>> Deberíamos aprovechar de las oportunidades de manera

AFJ1_4 - la
>> un pato de el parque de la
>> un pato de el parque municipal de
>> Aunque el jardín verde cerró
>> que vive en la parte noreste ,
>> Saltaron a el agua como si
>> Se oía a los patos que se
>> de Erasmus de la universidad cercana ,
>> , pidió a los jóvenes que se
>> Los chicos no huyeron
>> , que dirige el servicio nocturno de
>> Los guardias de seguridad
>> Después de que los estudiantes , en
>> "" No es la primera vez que
>> desarrolló similar a el de el sábado
>> Algunos extremistas de el bienestar animal comentaron
>> Según la información actual ,
>> Además los estudiantes recibieron una

",0,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"23","AFJ1","AFJ1_1","seguramente, (la tirada de) [retirarles] la posibilidad","sust.","I.M.","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","la tirada",NA,0,"retirarles",NA,0,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
"24","AFJ1","AFJ1_1","la posibilidad de (hacer) [formar] parte de la sociedad","sust.","D.N.M","AFJ1","AFJ1_1","['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","hacer","AFJ1_2 - hacer
>> los habitantes y hace que todos vivan
>> cosas , sino hacer las inmediatamente ,
>> único que me hace feliz .
>> que simplemente me hace sonreír como una

AFJ1_4 - hacer
>> el coto desde hace 10 años ,

",0,"formar",NA,0,0,"AFJ1","data/texts/AFJ1_1.txt",599,46,42,54,14,48,12,216,0.0767946577629382,0.0701168614357262,0.0901502504173623,0.0233722871452421,0.0801335559265442,0.0200333889816361,0.360601001669449,0.0661844494439807,0.0550044116299165,0.0860522051030187,0.0229009382663534,0.089786116589839,0.0199686295146689,0.34361125226422,0.7,0.692708803611737,0.44280442804428,10.3088827101014,7.28948087076944,92.126059269343,0.807708195732249,0.870596877413701,0.924678555794164,48.6484860304768,0.0205556242669819,1
